ticker,date,speaker,complexity_score,sentiment_score,generalizing_score,self_reference_score,forward_looking_ratio,quantitative_ratio,positive_tone_density,risk_keyword_density,complexity_score_zscore,sentiment_score_zscore,generalizing_score_zscore,self_reference_score_zscore,forward_looking_ratio_zscore,quantitative_ratio_zscore,positive_tone_density_zscore,risk_keyword_density_zscore,neg_sentiment_zscore,composite_risk_score,composite_risk_score_zscore,next_quarter_return,next_quarter_volatility,return_class,volatility_class,return_pred,return_proba,volatility_pred,volatility_proba,preset_group
AMZN,2023-02-02 17:30:00,,10.496445487741262,0.2357423631123919,0.0006656903208627,0.0615097856477166,0.0061243509519371,0.0150446012514978,0.0038610038610038,0.0050592464385567,1.1773430629669526,-1.1446373005349122,-0.3032133890271964,2.199165506239903,-0.3682725984566209,-1.0193332134347686,-0.8645789659009884,1.4342796088035137,1.1446373005349122,1.252086657435126,2.592394789394969,0.0025147706525327,0.0201598024045738,1,1,1,0.7632061834973437,0,0.49609954756278957,All Selected Companies
AMZN,2023-10-26 05:00:00,,11.275785306394445,0.3177662303664921,0.0003422703936109,0.0452937820878494,0.0051340559041642,0.0177980604677695,0.0031945236737022,0.0038790644609241,2.0626972397187324,1.2617466567175235,-1.1155966448440842,-1.3547956557504903,-0.922180110174723,-0.7469644288199464,-1.1552906387650492,-0.1140458765904174,-1.2617466567175235,0.2289682354702637,0.4740694719852711,0.2280413162718551,0.0133411611368286,1,0,1,0.753142716195067,1,0.5080364167915695,All Selected Companies
AMZN,2023-08-03 17:30:00,,11.188921590370104,0.3136553892215569,0.0004009087264466,0.0519844981959107,0.006147267138848,0.0164372577843111,0.0041427235066149,0.0029399973272751,1.964017367409329,1.1411444160143345,-0.9683057832404256,0.1115671941444498,-0.3554547538168554,-0.8815733494111218,-0.7416958089599454,-1.3460436558151945,-1.1411444160143345,-0.1743902348067332,-0.3610679287649564,-0.0184137507297586,0.0212210427883885,0,1,1,0.7364674257709605,1,0.5078721329998379,All Selected Companies
AMZN,2023-04-27 18:00:00,,10.925456833683032,0.2757028571428572,0.0009155113784985,0.0555846194088412,0.0047083442322783,0.0124247972796233,0.0034004708344232,0.0034004708344232,1.6647132420755326,0.0277079567412431,0.3243003387086167,0.9005834842541847,-1.1602959054763635,-1.2784809863640891,-1.0654586456232789,-0.7419310020224068,-0.0277079567412431,0.2983580944372942,0.6177383688262247,0.2152678767680191,0.017439284702686,1,1,1,0.6768276745754429,1,0.5171041448120504,All Selected Companies
CRM,2023-03-01 17:00:00,,9.457233163369631,0.287234476534296,0.0002001601281024,0.0729583666933546,0.0033026421136909,0.0308246597277822,0.0061048839071257,0.0018014411529223,-0.1828870945974551,0.0754277813202256,-0.4379937154783941,1.850193366941275,-1.3376015807410409,1.4019394694333511,1.307062153998085,-0.8049922261718034,-0.0754277813202256,-0.3544357006964947,-0.8205881209790216,0.1729994950859717,0.0148058876918376,1,0,1,0.6974221341653406,0,0.4868686397593279,All Selected Companies
CRM,2023-11-29 17:00:00,,8.217661148469826,0.2914796557120501,0.0,0.0608745355815947,0.0044774697532628,0.0230542059636086,0.0047632656949604,0.002286367533581,-0.3767533487714083,0.1663912971447797,-1.2466377613297055,0.5646820252173587,-0.622022984297252,0.0097458158264126,0.1957603489253508,-0.1859335874162507,-0.1663912971447797,-0.2430260777774796,-0.5626530062305762,0.1889640184343554,0.0154019008341497,1,0,1,0.7226204398965602,1,0.5236357621475547,All Selected Companies
CRM,2023-08-30 17:00:00,,9.890260915380036,0.3254066433566434,0.0,0.0613910574875798,0.0052342086586231,0.0166784953867991,0.005943931866572,0.0011533002129169,-0.1151625354540237,0.8933613373401553,-1.2466377613297055,0.6196310527444406,-0.1610990619000389,-1.1325586198802255,1.173740847254079,-1.632411117048525,-0.8933613373401553,-0.8803116632809013,-2.038094052681686,0.0156235095758251,0.0127741978558388,1,0,1,0.6465979442916779,0,0.49998821806290944,All Selected Companies
CRM,2023-05-31 17:00:00,,9.842233351469346,0.2838985915492957,0.0003723354742623,0.0593875081448385,0.0063297030624592,0.019826864004468,0.0027925160569673,0.0026063483198361,-0.1226739376158563,0.0039481537435846,0.2575922128202164,0.4064879377855646,0.5061582629231605,-0.5684810329389399,-1.4366695109180214,0.2225549540773647,-0.0039481537435846,0.0319776209059745,0.0740344604142547,-0.0044151776311958,0.0160980385464522,0,0,1,0.660110595935234,0,0.4988354891420581,All Selected Companies
CSCO,2023-08-16 16:30:00,,7.741693709712198,0.2452780674846625,0.0008053961542333,0.0569817779120104,0.0075505889459377,0.0312091009765428,0.0070472163495419,0.0040269807711668,-1.7406113110832455,-0.1948697545068152,-0.1368022866430731,-0.3776740330777673,-0.3089418512472296,0.5878774126214388,0.4155494489369743,0.0818907686834341,0.1948697545068152,-0.4879502626309988,-1.1377051810722334,-0.0214872129559932,0.00972099421338,0,0,1,0.6418600438291686,0,0.49264232535730074,All Selected Companies
CSCO,2023-05-17 16:30:00,,8.310631625297038,0.2698729729729729,0.000513874614594,0.0605087358684481,0.007322713257965,0.0289054470709147,0.0102774922918807,0.0053956834532374,-1.1648612768795814,0.4687003750721376,-1.0668328073607152,0.4724141950924755,-0.4627829926172629,0.1636373694130002,2.016438631330508,1.5221322233526773,-0.4687003750721376,-0.0371431428663472,-0.0866029784521447,0.115239763465028,0.0102696563407021,1,0,1,0.6428049041787542,0,0.47876983470366785,All Selected Companies
